Field1,Field2,Field3,Field4,Field5,Field6
2aa13e3a5bf081c0,odm,DPDPM,7817,ad7a104256,5ac3b713a685
e5505183aeb26d18,zqy,SZECC,0403,688c662946,3572463346cc
b6f404cc38dd0f5a,gtp,MCRVT,3999,0dc2643f78,bed728d34865
13164ba5915b15d7,zld,AKREA,5244,5ff9e95711,7e001f366463
aed47c5f9f45533d,pus,CAOZC,0497,6510a4a32e,73cb826743bc
ec2b890fab3c7702,syc,ZBDWE,5678,cd9302adad,4de6efd39574
c240afb9cf00aef8,uuh,SZJYF,6079,567c989fcc,d48dd5e2dc82
5fd4728373f7eef9,hxa,IGBDI,4783,b72c71ae6d,96181695255b
0f17ed7858aaf7e6,mpn,YMKZP,9971,5b76249de6,46a16420ef9e
0ddf906812f1d7e5,fdy,DFDVC,9830,d843712d50,cf893b321a1b
ab5894e7adfcabda,ccw,UCUFV,0739,1f97dbaf8e,10edca5a3d7b
677597db5427f480,bjt,PVVZK,7442,258578b23f,c10df8474ede
a885a470805170a7,dzx,XDEZT,0397,95b7dcf6f3,9be8aa948296
70ebc91ef85939e1,whe,PVVZK,6640,516321877e,5612dafaec44
de8844b889961523,nth,RYEPF,3324,74e1fb73c1,f5a7664da810
7bdef958e05c9523,lkq,KWBYF,1280,606ed55551,3bb2774214d6
7b53af2b57e302ee,uoy,OVKPW,8036,c2dd6a0e2d,887f916299ab
de676efd8b9dedae,imo,OUHDE,4767,f21d1c8beb,c02fd30a7f8e
1af6c936e8295f7c,mlt,XOKXK,7650,21c0dfe54c,3c0c2094b968
6106d227a76ad018,ckv,IWIGW,2846,28d149a1ed,097af057c922
90d0234deebe748d,pxw,XHEKP,9037,f09c63b03d,312172929df8
6053f053a701eb1b,gtp,ETHEP,0089,feaf0bc4bf,7bf98ad6140e
10326e43d2de9803,pxw,OVKPW,8810,f4ca909f8c,4c5b2da6355c
71b2a84d4aab268f,fpg,EWCBH,3659,39a2bd7755,407a87827b6c
934c6503c751a43b,jpy,ZHADT,6590,874541558e,110d75fc24b0
b0f7a0c1df82094c,qja,QYRJH,6425,13b8786a5b,798522e49a84
f7b853fe75d878b8,ioe,FTKPX,7096,814a9856e4,ab46c427e1b5
5af144dea75da636,sdr,MBTXL,3347,cc46a6c253,b763c262384c
25d6246bbb7201f9,fdy,OUGWV,9127,5fb18d4dbb,bc66488caf43
9473ffecfd2c7811,bjt,WWBWL,7262,55cd906259,4bf3afc881ab
88372be791c9381b,rhj,JJREJ,9127,e23735131c,36079fef5815
d719e3348cb04fdd,dzx,VPOJR,5802,8b86428f13,e3b42b396dac
3696b2ab24395501,gjn,DFDVC,9620,455f7c59b5,44778f652a62
96e2bc15b39e7df2,fnn,ZAPGV,3091,137ec40a2c,a14337fc6f97
afd6c406b2b45492,lgj,LYLYL,7199,ed8baa1b7d,980d1993eade
f80d9d00c1347521,sts,KWBYF,9949,606ed55551,b88deb156647
d8757e5fcb2a9046,bbc,MWLZJ,5284,6bc3435366,531f90b49af3
72d58cc85830e53f,rly,ECFVG,1645,8519e6114f,046add541e90
329a5141199509a3,jsp,NOBTI,9971,5a18fa110d,d226af0c1f12
2e4e8d0c0408a83a,zir,GSULT,3352,fdac00a61f,e6bd3a67a932
d2a4535386bb7fd4,uvg,HOWWG,8638,4d02da4623,3d0981e81c1e
2bee7c2d41951bcb,ezv,CXYDA,8837,4cd3116e83,4465125f4a50
15b955be36e565f7,stf,PQDKV,0280,2cb14acc39,eed3a71a3c9e
5220251f136a0c19,sqh,BKSJD,7553,93be6dae7d,5dffa0afc4f1
0ad761feff655130,lcd,FXDAA,7417,8a134d94ba,bb62282941b7
8469005e53455e1f,tuy,RUHWB,7838,1bfe222678,d63c6b738fe1
64b953295840f41e,ikd,ICVMN,9525,780a877f51,7d9716ff27a1
5f9374a03e3f5a67,gah,GIRSY,3843,6d8df1de13,b749e314dbe0
5afc63dfe70eae63,ofz,QSBCT,4843,df8bcfb2e5,f6167edf4be6
d1ced910286a9db3,jqr,MBTXL,1360,99fc3d52dc,8e91cb2aeb2c
39eb44a2f74a3c11,msx,TXJHD,1310,351e94b1f1,9090d19286b2
9424b93d34e7d7f8,nsi,ZKVSC,3352,feccc6d845,8fe5496a989f
60412c80898cc05d,ixl,BKSJD,5880,5312c4c0d0,f97b8299c309
6e3c8cb7c03e7e0f,oka,OUGOJ,0883,584563303a,8ffaab4387af
b9b2156f85a79fa7,lzx,LRUQA,9333,fe91673ddf,afa6d5683414
9b2e924f5caf0844,ajr,OIRRA,1205,71fa6a3d79,f9a21a8051a5
071a258036a781c8,gjn,RUSUY,9620,5bad957ea9,44778f652a62
e254dc6e4d3dd7a3,odm,TXKOL,7817,1c3421c75e,5ac3b713a685
35fd0fd712524cc5,imw,FEJGY,7178,13d2278729,5728c2fbb2de
0ff83249d1618c3f,tvg,IGBDI,6344,b72c71ae6d,3ffdfc7569a8
48c839c6152c2a41,jsp,JKYGW,4899,803d6f62b1,28eabc917300
90e478498884c383,nth,WNVLU,8123,77b6239b21,1c2fcf93b87b
73546693ee2eb50b,zdz,MYWML,5113,e22d526919,b7935754d5e3
543c60d0d2653ee3,clm,VPOJR,6599,4d23ec71ee,4a67f427cfca
2e2225cbb54c790b,irf,LTYRW,5793,3496a3ae4f,228afc17e947
42507b1f4c50a39d,lbv,LTYRW,4391,7d5a9f968f,5f0f8607a714
cc29c83f7626d797,bbc,LAJNL,2547,6587a748b0,df126877c3b9
d3fcbbac578fab7a,jxt,DFDVC,8820,455f7c59b5,51b19561ab4b
2e9ae0a07b94644e,itt,JEHFR,6079,6a999a5d87,f0d8879ff20b
029a52b17ca25810,pus,PNMHE,9127,3419f45bff,3187b08be426
f976b0f5adf211a0,ogq,RDNQO,6240,21fa6b70c1,5e3b857f7081
22d2814ac04618bd,rap,OBDKT,4206,a657d2202c,edda5cc02eb0
461d8e9f2636fba1,fjy,CGWPK,5445,4f483bd66d,b423af10e53a
a031c11eab03ee15,kse,CXYDA,1701,5bb66a41c0,83d27eaf907e
6da5cddbfe6b9e1c,ixl,ETHEP,5215,236828e020,0064a76fe938
259058851c8eedc2,wwg,GGNCX,0791,742b4256c6,733ad5c4a7de
71e29bcf783e64bc,qzl,PNIYD,5284,8f200f7ec0,d1af65417cfd
16f89d4cf5b6d2c4,qit,AQPFM,3548,568b16c7f7,ac12038c53ce
b5208190fcaf144f,vyt,JNQYU,1431,100eebae0c,a5224b4750bd
b56c6a5e0bdd3881,kay,XXVTS,3450,79989f9154,a25241af4032
b949ae0a434e0515,pno,PNIYD,4429,96d6904fd2,a084e67e8632
fd928fdc6433bf21,hld,LKVPG,3450,5556dfddce,d61d0483ea6c
71660cda663eee94,cwf,GHIFC,3081,78504849ea,db70132f9ce0
0c43e03c796fe7d5,kvc,MMYJX,5606,e569d7c9ce,b1ceb7c291c1
3dd776a935938c7e,far,LKVPG,7758,5556dfddce,6ab63b5783ef
6db22e4fe9b1803d,ash,HOWWG,0613,4d02da4623,31e1f864d6b3
29553e9a0a83f9ef,xca,WQBYS,7985,b57071527f,2454bae1aaaa
598174635e2c2c6c,vph,NVBDP,4059,86a53a2e71,cecdac4cfe74
cda4f6669c0d6a9d,qyq,WAUBT,3263,a853349988,9b3780cc622a
1a78aed98944f982,lns,CUFOR,8454,18e61ec78c,78e21ae0c961
863c0ac961d32428,wwt,HOWWG,7553,4d02da4623,eb9691c9ff3b
808ded1e80cedceb,ism,SZECC,2599,22e01b0439,c2e664d95c26
855b131cfb038b78,fdy,UBOJJ,5802,4f5274bcbb,9126364d4fe8
3cf6ba35eb4b4d77,lik,PJNKH,9463,ac626b14c9,b7e180c10f4a
ed688cb685886a9d,mdc,OKHIC,3421,8d5e8082d2,f4258e10b074
34e17f4752fbe77b,fnn,GPPNE,3091,2978df720b,a14337fc6f97
7607a059cf9ccb21,eip,LRUQA,3881,4d1c85bb97,bfd48eb7e5d4
6691c48ee82b6ff1,zdz,TEALN,4963,f2e099c3d4,14bb47527e98
8ecc4f379afd05b7,qva,LSSFQ,8388,316923ac5d,0aed93035097
9c95470cf25390d4,rvw,WQBYS,1991,2f3fd1f942,56163d4d9739
2c7402bffa196771,mlt,GAPTM,7650,3072327ed9,3c0c2094b968
74ebe017f3b5a93c,ndh,RUHWB,9148,1bfe222678,e363d14f37c2
34e42e952633269f,qit,QULUB,3548,1decd83921,ac12038c53ce
ddfad91b9b24d794,dwc,DPDPM,8912,e87a0687f3,0d1854380998
a90db4e45c748d24,mea,PQNJE,6425,e1c07aaac5,567efe029f84
af5fecfc91247da9,jsp,TMNOY,4899,b2fb687e6d,28eabc917300
b3cf700206bc174e,imo,LKVPG,4767,0907b6ad07,c02fd30a7f8e
54c43b045517cc41,imw,MCMMS,5567,99c2587af2,ed536182ac86
c4d865ced43c5434,euf,PQNJE,3081,e1c07aaac5,fafac54d8b28
cd2e7404b1f42c89,apz,LSSFQ,9130,316923ac5d,a61c89f608f3
fb4fa712ac0fbf97,njo,WQBYS,9458,4d52c73905,aec1a73609b0
67a3d7f8945156c5,sgu,ZTYJC,9830,05fb4413f4,d2c0628fb62c
c53f4ecbd3b719b6,pto,MIHGI,6839,519083b772,a24f8f41c5c1
8d3302af3b1920d4,sov,XDEZT,6248,9139d2e321,6a892ea267cf
e5d45a72d4ca38f9,vvy,KDZHW,9453,7d85bc72e4,2986ae150ffa
2fc10a081c55d363,gjn,QSULX,9200,70b103d635,1f8a3284b3ed
cb0a22b15a0ff4a7,elm,ADEZG,2294,f0be42e287,85a2282abe75
788f7a50d43ae8b8,fob,YTKFM,0642,55fba8ef80,8715d6359211
f210d32f5a562a11,hom,CGWPK,3548,4f483bd66d,930c24528310
417648f3200317e3,elm,WFFSL,9268,bcf7914dd4,e0cd5bf3de76
f5026a189ea67159,gjn,RGCRT,9620,df3a260a57,44778f652a62
e6af9fa443223018,mqe,JNXXP,6500,cd2c9d76c2,c893e8c9fcf7
8422bde6172c918a,com,BBDEP,9189,c23c8e3bb0,0e1e2d8f7f38
adcf15f8e42b0d1a,crm,YXSEI,8820,e867e6b01a,6a708c3375d7
f7431d526ec8a011,pto,DTBFS,6839,b2546187e7,a24f8f41c5c1
f6c83cc9150e96fa,ilh,TSSOI,1295,5d3e53f386,4ff4319fe750
8eb486927bcf041d,fbk,IISBM,9830,1691b7285e,6d8514aaedc2
b61901839274f8de,zwj,OIGHR,9453,6f9da9d01d,f569e857a29a
1773fffc8feae024,ogq,DTWNM,3048,729a649a57,304f759eab0b
31779fd88b7cac82,ydx,QPTEB,5049,7058774fa5,ee66ac3b043f
b316b414c491c6a7,ayu,HUXRK,1613,8f3a11d4c5,8b664b4647f4
4daf21f22d7308bc,txy,BKWDV,2416,3ce95df773,bf8a97a6420f
1c608291624e2c4a,lzx,XXVTS,6581,fd9185bc64,caa86b1f1468
532836658afde76e,yen,XLYYF,6009,f75076726e,04e9df4af6bc
ccdd6b1d332f58ba,qbx,WAGJM,4562,721d1b7a5d,88c3e07cb9a3
a833366a9fafb596,smv,SSRWU,2494,6059ccc786,82d985923d94
8df81eb7ac20a666,mta,VNYDQ,6568,9ea890b786,740371598bd2
4673bec381a2bdd2,fdy,ECFVG,9127,8519e6114f,bc66488caf43
23d8f73038caa771,rap,CUFOR,4206,18e61ec78c,edda5cc02eb0
2636c8e9a87325f3,vie,UCNHV,2053,9a45798d31,8aed73d3211a
3dbbc6cc3076a5d3,ecw,WFFSL,6015,bcf7914dd4,94c35a59dc58
b6259b8ba6583b3d,wry,LYLYL,5445,49ee9eefcc,2a89d13bb5e0
fbc69304020cb23b,xaf,LSSFQ,7313,4c1b2bacd7,bac6456d1c82
aaa07720edac53ed,mbp,GPPNE,6319,2978df720b,4f5db0df68e0
5719b2bc435064b6,pto,MXJKQ,9458,a5055c578a,8b3e3e26157c
a417e93fe8b09c77,zqc,XCUMP,1166,ebf62e583a,2e4f479652a6
429e2a7b91a909c8,ajr,DCURQ,8388,19bb7306aa,7399184b66c2
95fba033fbbd6209,oyd,KHEEK,6914,c1b98dda21,16a4130bd47c
475429cbd3121a60,xdd,XCSWP,3048,703d1a643a,6797aff34f9f
47f57a5fee36e77d,alz,RGAWR,7838,710479fcb2,bb8590938f86
80a14d86d2d578d8,wql,IAFGH,8164,099fb4cc95,5e91bcd31163
a2ee98ff5cc5be97,kew,OIRRA,3462,71fe4053e0,cee6e6adfa1d
55fa5246e82f6872,yxf,DPDPM,2751,ad7a104256,455de12c5232
28eb2f9d611b4fbc,lzx,XXVTS,6581,79989f9154,caa86b1f1468
01b8386f832f4032,rhf,NZFUB,2058,d164b579e4,c9a3efd0dede
4b2e81964e9aa31b,hvd,SEQED,3423,0b24578c5f,87997f53c6f0
844c37c06eceec04,pxw,JNXXP,9891,cd2c9d76c2,4c596a94cecc
4a3922470ad654c8,djo,LCUTA,9971,67581dabcf,b828079fa743
fc1acdd1575a0530,rdv,TOTUJ,7553,16d6856272,d021b0ed9a62
aa40c2f14cef71e8,zzo,MMYJX,7262,e569d7c9ce,c2e6a044c6a6
0ca3668a584013d4,amj,TBTGV,9268,c1bdc2f22c,e601f2ae6ad2
7fe1573003bc9404,yhr,IISBM,6097,1691b7285e,8c5f51945fa7
fa581d0c6cc9b582,zql,VPOJR,2649,4d23ec71ee,8827be35ec6c
a2f5165cbca79e59,clm,JRHOY,9949,f483fe073e,e8ae08083a37
5652f6176ff68c73,smv,WQFVU,2494,f6c7815a8e,82d985923d94
ef43fd9e4fa89a1f,pvc,UBOJJ,7868,65ef218638,6b2bccdf13db
1c25f132d1be5eb6,awt,EVXMO,2710,999bc89e9b,658328faf6bb
44c39e33eae12935,msq,UBBYR,7242,54cee798b1,231b886e81d2
bffb1af98f150329,qit,YXSEI,3548,e867e6b01a,ac12038c53ce
cf676a1043f9d5f6,odm,ADEZG,0739,f0be42e287,76ac8f868c9c
3c694258223aef6f,gmy,FQKNG,5553,75ebb7fb6b,4fb261417004
4197c0a4b089aac0,zye,JKYGW,1717,803d6f62b1,02d658b2243e
f42953574c9f7f81,xfb,EVEFV,5651,810105e0aa,201b6a0d51c2
b830d957af8194de,ezv,EXHGU,6638,18dd8259fc,d518f9e54546
8678275aa73f30d9,uwg,UCNHV,9174,9a45798d31,3a936d9d0963
b7e9f8f7be851ca8,njo,SEQED,1819,f6b2d9da80,c124bcef8560
7d285dc6ba96bff2,nit,NLWBN,1989,a069c35232,fe73225ff689
90ef9caa88d96aca,hom,SHEEO,3548,e3070f7194,930c24528310
0448c49fc7698984,zqc,RGHLW,1166,c712557d93,2e4f479652a6
65b3f063b3f5dbd8,cbq,IWIGW,1864,28d149a1ed,5976f272fa4d
8ea14cf5a4e2a2ad,pxw,LEGYY,6581,03afecb73b,fb4d32eec90c
2d6744bce7f8a29c,cgs,OFAQV,3878,b669b31bc7,50258fe2009f
4aee16cf2780033d,whe,IISBM,5805,1691b7285e,4bc9c01bd4c0
0f74bc37be81146d,hrc,XCSWP,4849,51825ebbdc,ec5f49b2348d
70b3e589e11d1334,wkf,QIIIC,1360,d109a9890e,65603b93b520
78043e59cb659335,hel,HUXRK,7294,c8daff7115,11c8de7f2109
0f51aa4741b5cd3f,uwg,CAOZC,6089,94be002b71,701803586b57
1df3929626704156,imw,LELYP,8948,f1657a1d19,38b6fd55e8b3
d1938a1f3ada6045,rch,TXKOL,0874,e271bbf00d,8bea4c37f2c5
e460f589703ff48c,tbm,BDRQG,8495,86e2007a4c,f5313fb75a1b
dffd6f43962e7dfe,opj,DVTPH,2350,fe78684f40,98b66ae2e1d6
901d074e4ee181d7,lbv,MXTTL,1844,c9739f7eef,3f4eed04ca53
a8ed5e35cea8ebed,amj,ZWXDF,9268,0ddf0fd038,e601f2ae6ad2
0f88ddc436825c16,yzu,QIIIC,9388,9e0253403a,196a51f903c6
c3f120d92d74a977,ebu,DPDPM,6822,1eed103355,e9f67e98ab74
fa1a62fad3121bfe,kse,ZXEFQ,1701,1e2a8a8a0a,83d27eaf907e
85c8f37bfeaefa56,kyp,XHEKP,8993,f90adad566,b4338daf5e60
de9e55726d34e07d,bnb,NQLMX,7210,d31b6edc39,a4d61b1a6889
0766784865052a50,xmz,NVXDQ,0737,6acc5ae764,417728e990db
fb8fef61506d5c38,rch,LELYP,9161,2549cf748f,6a486f4175fd
7b5eab09551e31c1,gxn,OOYMZ,4897,7349a22edd,8ddbc0e2890d
010bf9492db95421,iwv,RDNQO,2408,f08b25a396,909e09c83373
b7a8e7f7afd6f965,gjn,BKWDV,8912,b02cc4ef8f,b094a2a4838e
a10194ad8eccd308,exx,UCUFV,6500,0c6ce3229f,ad475885cbf0
476f16b4ad8f1299,btn,MXJKQ,7420,23ef9c56d2,4f18034ef5e8
0296064434eec514,ofz,NVXDQ,4843,6acc5ae764,f6167edf4be6
ab0aa0b736f09d42,wql,VJIOM,8164,413429fc4b,5e91bcd31163
05d40cea07bb730e,nju,YVAIR,5443,04b9831945,f1fca586e144
518183fc817bcb98,euf,GGNCX,3081,85bc98b5ff,fafac54d8b28
f6f17b86065a3eff,ufo,CUFOR,6500,18e61ec78c,b09994824271
d322b634020fb1e0,fsr,OIRRA,2019,f80b46493a,31dcee90700f
6c69d041aa9bb838,fnn,PJNKH,5051,7ff8bc4c58,34dd36761351
429d9638c169b796,epd,EEWGW,6581,4f6bc080ee,f91ae2425ffe
8d72f75d9cf259bc,uwg,MMLRE,6089,540c51f3cd,701803586b57
d0a8b96a834b3e31,qay,KNRPJ,8064,e6c15d7bb5,730b1291cbbd
38cb2ab539564a8b,txy,UCUFV,2416,0c6ce3229f,bf8a97a6420f
30c7f43d94d0a731,qvc,PBHNF,6004,b2931ee8eb,92be2e0156c9
f108445cf0a46d46,asl,NQLMX,7262,4e3a031c4d,8da698733d10
773d281e186a8ffd,kap,DKFLJ,4206,ad330fb30c,70ad4e9f0fa7
7b471609d63b5936,omz,OIRRA,6590,b7b1555172,1ebfbe22820e
2dbd61cd92d085eb,igi,TBTGV,7196,c1bdc2f22c,3982087493dd
b3723014b3435b51,bbc,BTFFE,1354,5ac202b340,b71aeca90667
0cf298b30a4e7059,yxf,CEYNM,2751,7ee6881545,455de12c5232
6744330d2fed3e2d,fjp,OOYMZ,0196,3828c7ff23,bcd48bf2f48d
ae1b3ddcead900bb,mrm,LELYP,7817,f1657a1d19,861d6465a145
2394f50193c3d94b,knz,CUFOR,3315,9cb3fad9c4,07a45a992781
0309beec02717c72,pxw,LSXRY,9891,5ff085b3a6,4c596a94cecc
f637c038ad6ecf0a,fmy,YCKCH,0799,983f125375,f2600ad86fa7
ce89caf5f09271ff,qja,YRJJJ,8101,a5a9057152,e1aa1c011d5d
08a0defb424d1fb6,wkf,PYOSW,5651,348b0a069b,8940b7e5c619
a594e1093528ba56,hph,VPOJR,4055,4d23ec71ee,64db07626fd9
b098fb223b1672c2,ugj,NSXRN,9893,4426c0ff92,6700396b2eb2
0bb19c81f29978df,fnn,QPTEB,3091,a100dc105f,a14337fc6f97
92bf46e92026ad3b,gxj,AMZET,6382,c124f0105c,4e7f463de80a
9346270e2dae9de1,clm,UOUFB,9949,1540ab56b5,e8ae08083a37
5025081d486acff6,kew,AMZET,3487,c124f0105c,24ece3bc425f
d2c7898b0c0d25c5,kmr,SXHKU,0378,1b5beea40c,11122dd9ae8b
dd3a2f747a7944a3,bjt,FQKNG,7442,9cd6904cab,c10df8474ede
d3affded9a58f804,nhj,LTYRW,2710,739a61f09f,c8df14cacaa6
bd98f8694b8e189c,ayu,NQLMX,7083,2accb4b34d,753872ab39c9
41c11f02ede60ad4,isz,DTWNM,4522,729a649a57,a425b81a7644
639e1880dfb7eefb,xra,OKHIC,4897,d199c8130d,6c0ed22c17c2
c6676e2e69c2802f,ptu,XCSWP,1280,703d1a643a,8560681e5283
49976d4ba544b7ea,uuo,KWBYF,8955,d7a92d44d8,c62d4f0b9bf8
7799d708bc098835,sts,CUFOR,9949,9cb3fad9c4,b88deb156647
f4742fffa12cb108,kay,YXSEI,3450,6498a8e348,a25241af4032
7fc87f3f4d64e7c6,pyl,GHTST,2482,377a0b0216,68b502d9c4db
1393d902b786fe92,bbc,CGWPK,3224,1b1900a6df,d4d529f4f1ed
0fb45b37dd7fde62,tec,MYWML,1640,e22d526919,10697836344b
468eda80c11c045f,awh,KNRPJ,2910,65733b7fda,f39a5cc0ce76
2177b9c57d314114,eco,MZGMO,8638,d0cebad955,1774ef6a0bce
40bb246e3ebfcae1,zsr,UDBTV,1547,3da8dd9030,980ba8f13d81
cb68e23d07a7526e,gxn,DCIGL,4897,0f7bca711a,8ddbc0e2890d
e68e7e85652ec8b4,gtp,TMNOY,5541,b2fb687e6d,25aeaa36160f
3d9eeba2eddd5f0b,mbp,NQLMX,9620,4e3a031c4d,7df5ffe74c36
405200af3c5e2edf,zql,TXJHD,5802,e4f779aee2,869b8e915e3e
cb914a7db7191beb,idi,NQLMX,0154,ae15bfa8d9,5514e876a7f0
ba59681c010eaea1,dyo,VMZLW,7689,427401ab93,a0928958b96d
fd16d9e5ac3cc712,qvc,SHEEO,6004,5c09539019,92be2e0156c9
5ade2c175702d6b8,kgj,XLYYF,3278,41dffe5a0b,a53d34c33042
2d8a1907675e59ed,gyd,LKVPG,7817,cb5a48000f,4d0da0830e3c
2dfc3d42df0d878c,szu,ZBDWE,3263,a8c64650a6,9f289930e06f
e8d1b0439cbd292c,oei,CPRZP,4375,f1ec6c14b8,6f502e8e3244
de40f0511e0843ce,qzl,YRJJJ,5553,b08f2e1bf9,22ef00da9acd
bb91dacddf98a458,pyl,AIVCN,2482,6498e279e8,68b502d9c4db
2438e5c3def4fb53,aiw,MCMMS,5113,31fa0b6480,dad77e5f540a
ba0fa7f9b9785896,tlj,HLNXG,8988,6e463a2bf8,77a1c2ef8c79
1190f49a66fd3400,uvg,FQKNG,3501,5026f83016,94107fb2b352
e7dace689805e7d4,omz,RMHRC,6590,883bb1a13f,1ebfbe22820e
6db3d2b172aa5f3c,ngw,PVVZK,3283,0eac322874,ec4049b1051a
6911f812838d6180,kju,IGBDI,6500,f5a5b4afa7,ea1bcf70a923
89aac34da9fb17ab,axv,GAPTM,0791,3766a8f4a8,b86108b6929b
1b1b7d67b81795b0,pxw,ZBDWE,4165,fb354032a4,deb6c956a942
31218b72c1494b95,fpc,EQRHD,9529,8abbfea479,b6fbcac9a8b0
920dfe6cb604f724,cbq,EVEFV,1864,0209088293,5976f272fa4d
2ea2dba1863c7666,msx,LRUQA,0497,fe91673ddf,71c5bfaf2863
7a678d35b97a7ca3,ayn,WAGJM,2680,e5c736a0f1,323f793bf74e
01671139830ddbe7,tlu,RMHRC,5113,2006f2205a,308128aee463
4d73e715ec2e9264,ujc,WQFVU,1958,f6c7815a8e,bb221a6e2385
00533d62da015143,mdc,ECYJH,9854,49a2555c12,f638376ef24b
eee810bdfb40519a,cwf,LAJNL,2846,18c4578c0f,a54918676cc9
6dc1630ea8c0275e,nop,SZECC,6792,66d4d606d2,02f6dbe8ba43
31e6ca6f9f935627,rdv,NQLMX,3222,49a7695d51,d6c908005590
7832d15d91ebd51f,xmo,QPTEB,2124,5d460670d4,e80f8ecaaf17
6634082319fa7707,zfd,SZECC,0747,270738e4b1,372217a236bc
1f61b2c65c6ca201,cgs,MWLZJ,2650,9f9055197f,b142094d62b5
ec7b4dfa6b913466,fjp,AIVCN,5719,6498e279e8,9920c3343f33
2065f70fe8fc7c26,gba,DVTPH,5071,fe78684f40,5e67bdcec4de
9d046b22362a7687,rop,QYRJH,3714,13b8786a5b,fae82682a115
696a86eea1d57eb9,cfy,PYOSW,3263,cbff7e7501,b49024fde7e2
eb095daebcbf0661,kyp,EXHGU,8989,18dd8259fc,64ab6bf2485b
fe957f8357cd3ad3,mea,UEBPV,5651,ae1b85b700,25c9c7219d1a
d888ba9f8c9a2fae,fic,CGWPK,9200,9cd2f5864c,dec64420c284
c4b0e947d29d6022,wkf,YTVHX,9127,d652cb55c1,200b3a9ea172
a95460ea47d8dbd7,ooe,EXHGU,6180,18dd8259fc,2c9a2a524a22
cbd570afa020e124,mdc,UCUFV,9854,33ee6d411f,f638376ef24b
6415ad15505bbaa8,mhp,HHVUA,1431,b5427b09de,0e0982454c92
a86e7ca1a332f1e5,knz,XCSWP,2133,fccc3bb0cd,8b7660e1b862
6cbe49fe55df19ee,onq,MMIYP,7985,ed8728dc99,ae8f17169ad8
57163418d96d0e07,bou,NSXRN,1307,d3ec2cf81c,727b1e233392
d7c0362a13d3ae73,cog,LKVPG,0328,1b0d370edd,1491370c27b2
9dd672e79c02cd2f,kfl,ZAPGV,5049,137ec40a2c,da7d655b426f
b22abee9a0282176,sts,HKETL,7952,bcf096c1ae,f810ad6c395c
66c36a7652e30595,uek,ZXEFQ,8036,1e2a8a8a0a,ff8ddc2a8ec1
209a32fb8692c9ba,odm,HTQAU,7817,7b16749ad5,5ac3b713a685
23aea3acbe59d7fe,itt,UFYFO,6079,fa0b9d291a,f0d8879ff20b
0cf9060aff17b214,kit,TBTGV,6599,34998c13c6,2d8974422384
801b38ab6a563b10,ihg,UBNKB,5880,f91ee97929,59ec3f4db44a
965c3bbe276c4d4c,mhp,KKTUJ,3048,9f02d7ca68,2f632409b9e6
ad775f0aeb5430d2,ebu,GGNCX,0753,85bc98b5ff,56d1e7b81a84
81a84dc069b80ef6,xlv,FXDAA,3896,8a134d94ba,613892d0f30f
3c120e098a5ce17b,kew,HOWWG,3487,4d02da4623,24ece3bc425f
3037d212bfe0c192,ahg,DVTPH,7880,c8e470abea,5af096bc6e23
05094447d4175ab1,lcd,MMYJX,5651,e569d7c9ce,a9244afc2dd2
387f1c1f12eff868,idi,RDNQO,7501,651363658f,9758541f7a29
38ac2d8aaa9408d4,yen,VCROF,3213,736929bdd3,218cf9633d6c
308de8dbcfd7a514,asl,FAIGB,7262,5a7f80ee2a,8da698733d10
d3259069160d49b7,ilh,ULHNF,2547,858e76bf6a,0eaf26bad0ea
d876a8efbbdce313,xaf,GAPTM,8104,e1e2251f03,7eda4b108d2f
cbe53e851048873f,kjj,DCIGL,9200,0f7bca711a,eda50918cdd6
5d29aaa8cda1dc8d,ezv,DEHQE,6638,4267715ace,d518f9e54546
3726247891055bf4,msq,TTYYG,7242,120604d120,231b886e81d2
26a1ddb41a24e4a2,fvp,TXJHD,3833,e4f779aee2,0a77ffe803cd
1fef66cfc38b6d8f,hel,QSBCT,8167,058d3e840f,763cea33720e
6eddbb4b862020e4,rhj,UFYFO,1166,a6dd5d06c7,2dd164ee82c3
0a96ffee21398cd3,wkf,ECFVG,5651,f9ec4e7146,8940b7e5c619
1934a1569ddf05a7,ebu,MBTXL,6822,111f41e9d1,e9f67e98ab74
d71739fc83159412,xaf,EEWGW,7313,4f6bc080ee,bac6456d1c82
53df11000a2bd477,msx,ECFVG,2416,608ea6a3e0,f9146a696652
ce1ff9e71a0db843,gjn,HLNXG,9944,6e463a2bf8,fa7c2e9d70ed
b5ebc44a9eb714f6,tui,NMVSC,9463,e784bb51b5,1951dac2734c
0bf94aab455c2566,gxj,MMYJX,6079,abf722116c,a8a4864e39d3
0c625917695bcc04,lcd,LRUQA,7417,4d1c85bb97,bb62282941b7
b77c861fc7398167,imw,MCTKJ,5567,4fa11294d9,ed536182ac86
64c8cc2ab782f6e7,msx,FYVGI,1310,33279d269f,9090d19286b2
81ca3edef4928636,pxw,QTBCL,9891,9817eb102d,4c596a94cecc
136fe4bbf4b43bfd,kgj,NZFUB,9881,34031f8283,7aed42b6e7b3
77a2633b68c6c5c6,hel,WWBWL,7294,55cd906259,11c8de7f2109
085d91b27dcb2d23,tkb,XCSWP,7817,703d1a643a,c78426c52024
fb9138f2ef9acec2,epd,VJCRB,6581,3cb29d8518,f91ae2425ffe
0532057d8a83c001,kvc,XCUMP,5606,ebf62e583a,b1ceb7c291c1
